user,title,price,bed,bedroom,bathroom,guest_adult,guest_kid,guest_pet,stay_type,description,latitude,longitude
17055,힙한집,69516,7,2,4,1,5,5,3,제주도힙한집,37.491669,41.11837
17056,ㅋㅋ집,71259,8,3,2,2,4,6,4,제주도ㅋㅋ집,9.066948,60.378429
17057,ㅎㅎ집,42372,9,3,3,1,2,6,4,제주도ㅎㅎ집,55.459451,-112.851799
17058,ㅁㅁ집,108191,5,4,4,2,3,6,3,제주도ㅁㅁ집,14.332013,164.147039
17059,멋진집,69725,7,4,3,3,3,5,4,제주도멋진집,-17.946429,88.490405
17060,쿨한집,78375,6,3,4,4,3,3,3,제주도쿨한집,17.77278,-48.066888
17061,힙한집,120134,9,5,4,3,2,2,2,제주도힙한집,5.697261,6.853905
17062,ㅋㅋ집,110122,4,5,3,2,4,2,1,제주도ㅋㅋ집,-23.319506,109.581288
17063,ㅎㅎ집,118283,9,2,2,6,2,7,1,제주도ㅎㅎ집,-73.639962,-108.070818
17064,ㅁㅁ집,55118,9,3,2,3,4,6,1,제주도ㅁㅁ집,28.778082,113.125459
17065,멋진집,90316,9,4,2,3,4,3,1,제주도멋진집,80.735405,65.014087
17066,쿨한집,124410,3,3,2,3,3,3,1,제주도쿨한집,79.148993,152.082837
17067,힙한집,76291,8,3,3,5,3,2,3,제주도힙한집,-10.476253,35.165476
17068,ㅋㅋ집,37612,3,2,4,2,2,7,1,제주도ㅋㅋ집,-78.070729,-17.08009
17069,ㅎㅎ집,86655,5,3,3,4,3,3,4,제주도ㅎㅎ집,7.914924,-57.905308
17070,ㅁㅁ집,92792,5,4,3,5,3,4,2,제주도ㅁㅁ집,83.601583,-116.45051
17071,멋진집,34250,6,3,2,4,4,2,4,제주도멋진집,-5.166124,85.761702
17072,쿨한집,83890,6,3,4,6,2,5,3,제주도쿨한집,73.989587,-111.584759
17073,힙한집,69906,7,2,4,1,2,3,3,제주도힙한집,-77.147482,-159.733847
17074,ㅋㅋ집,42478,8,4,4,2,4,4,4,제주도ㅋㅋ집,-12.574257,-56.125496
17075,ㅎㅎ집,76078,3,4,3,1,4,2,1,제주도ㅎㅎ집,-70.238273,161.567114
17076,ㅁㅁ집,49381,7,4,2,2,3,2,3,제주도ㅁㅁ집,-67.658704,165.397821
17077,멋진집,100190,6,2,3,1,2,5,2,제주도멋진집,-25.420901,135.293226
17078,쿨한집,33671,4,5,3,1,5,5,1,제주도쿨한집,76.550929,-135.116136
17079,힙한집,115789,6,2,2,5,2,4,1,제주도힙한집,-70.754302,-118.93372
17080,ㅋㅋ집,55984,5,3,2,6,5,2,1,제주도ㅋㅋ집,-11.813116,114.587785
17081,ㅎㅎ집,96883,7,2,3,3,4,3,1,제주도ㅎㅎ집,15.504668,30.109297
17082,ㅁㅁ집,109718,4,4,2,4,4,2,1,제주도ㅁㅁ집,60.550692,-76.651552
17083,멋진집,48047,3,2,2,2,4,3,1,제주도멋진집,31.584821,-61.66985
17084,쿨한집,87585,3,4,2,1,2,3,1,제주도쿨한집,31.630268,-36.327842
17085,힙한집,102151,9,2,4,4,4,7,1,제주도힙한집,41.525012,-129.430477
17086,ㅋㅋ집,67391,3,4,3,6,3,2,4,제주도ㅋㅋ집,55.77377,-139.393479
17087,ㅎㅎ집,38747,8,2,2,6,4,2,1,제주도ㅎㅎ집,-48.475941,154.411658
17088,ㅁㅁ집,105562,4,3,3,4,2,6,4,제주도ㅁㅁ집,22.679075,-85.835799
17089,멋진집,81919,7,5,2,3,4,4,3,제주도멋진집,-58.097782,83.135014
17090,쿨한집,70749,9,4,4,1,4,7,3,제주도쿨한집,-84.327777,88.402206
17091,힙한집,57191,6,4,4,6,3,5,2,제주도힙한집,-6.506677,14.41082
17092,ㅋㅋ집,54047,6,4,3,4,3,5,3,제주도ㅋㅋ집,-8.005645,-142.676358
17093,ㅎㅎ집,56340,4,3,3,5,5,4,4,제주도ㅎㅎ집,-54.007625,79.748056
17094,ㅁㅁ집,103615,5,2,2,1,2,3,3,제주도ㅁㅁ집,38.842373,58.866011
17095,멋진집,117591,6,2,3,3,2,6,2,제주도멋진집,49.466179,-156.9331
17096,쿨한집,116650,9,4,2,2,3,6,2,제주도쿨한집,73.124167,124.817666
17097,힙한집,50784,5,4,3,4,2,3,3,제주도힙한집,-65.539805,26.916221
17098,ㅋㅋ집,92902,7,3,2,5,4,4,1,제주도ㅋㅋ집,34.766944,-88.866274
17099,ㅎㅎ집,54358,8,4,3,1,3,3,2,제주도ㅎㅎ집,50.533116,-98.381812
17100,ㅁㅁ집,93833,5,5,4,1,4,7,2,제주도ㅁㅁ집,3.992591,-62.502035
17101,멋진집,97892,5,2,3,5,5,7,4,제주도멋진집,16.311762,-25.969065
17102,쿨한집,37885,6,2,3,4,3,2,2,제주도쿨한집,-65.15551,-42.079645
17103,힙한집,102981,9,2,4,3,2,2,4,제주도힙한집,-50.961879,84.802634
17104,ㅋㅋ집,93294,4,5,2,1,4,7,4,제주도ㅋㅋ집,19.576017,69.614377
17105,ㅎㅎ집,101443,4,2,3,3,5,2,2,제주도ㅎㅎ집,79.892997,40.20408
17106,ㅁㅁ집,48921,8,3,3,3,5,2,3,제주도ㅁㅁ집,-37.985221,162.435997
17107,멋진집,96309,4,5,2,2,3,7,2,제주도멋진집,-80.993837,159.255471
17108,쿨한집,64473,9,4,4,6,4,2,2,제주도쿨한집,-70.016458,55.980979
17109,힙한집,93557,7,3,4,4,4,7,1,제주도힙한집,45.942782,129.413711
17110,ㅋㅋ집,33249,9,3,3,2,5,5,4,제주도ㅋㅋ집,-3.863451,39.351048
17111,ㅎㅎ집,114653,8,2,3,4,2,7,3,제주도ㅎㅎ집,-83.406744,53.192735
17112,ㅁㅁ집,62701,6,2,2,5,5,6,1,제주도ㅁㅁ집,-41.431384,-43.944182
17113,멋진집,78188,8,5,4,1,2,2,1,제주도멋진집,-16.143787,-59.49185
17114,쿨한집,65187,9,4,3,3,4,4,1,제주도쿨한집,74.246632,-86.911787
17115,힙한집,47360,6,2,2,1,5,6,4,제주도힙한집,-40.580504,142.152431
17116,ㅋㅋ집,98515,8,2,2,1,3,3,3,제주도ㅋㅋ집,43.234134,-108.409213
17117,ㅎㅎ집,55940,6,4,2,6,2,6,1,제주도ㅎㅎ집,-1.4953,141.62517
17118,ㅁㅁ집,43368,6,3,2,5,3,3,3,제주도ㅁㅁ집,-15.072851,-17.460734
17119,멋진집,33397,8,5,2,3,2,6,4,제주도멋진집,3.899478,-103.302202
17120,쿨한집,113324,4,3,2,4,5,3,1,제주도쿨한집,60.753366,-66.546509
17121,힙한집,67863,5,2,2,6,4,6,3,제주도힙한집,74.276196,-112.158902
17122,ㅋㅋ집,68643,8,5,2,5,5,2,3,제주도ㅋㅋ집,54.230133,13.374823
17123,ㅎㅎ집,48919,7,2,3,1,5,5,2,제주도ㅎㅎ집,-56.936615,105.370177
17124,ㅁㅁ집,123874,3,2,2,3,5,3,2,제주도ㅁㅁ집,38.714281,-91.581969
17125,멋진집,79243,5,4,4,5,5,2,4,제주도멋진집,55.440105,-63.627733
17126,쿨한집,72819,3,5,3,2,3,7,1,제주도쿨한집,16.956511,-92.56448
17127,힙한집,100986,5,4,4,6,5,5,4,제주도힙한집,73.865936,-0.188479
17128,ㅋㅋ집,94841,6,3,3,3,3,2,4,제주도ㅋㅋ집,12.604952,-111.832511
17129,ㅎㅎ집,48273,6,2,2,4,4,4,4,제주도ㅎㅎ집,7.507974,95.409175
17130,ㅁㅁ집,90646,8,4,3,6,5,6,1,제주도ㅁㅁ집,21.559191,-36.736375
17131,멋진집,68250,7,4,4,6,2,6,4,제주도멋진집,32.609275,-11.140434
17132,쿨한집,31434,9,2,2,2,4,6,1,제주도쿨한집,-13.407091,-49.554537
17133,힙한집,89100,8,4,3,4,2,5,3,제주도힙한집,82.952266,-129.328517
17134,ㅋㅋ집,95284,3,5,3,1,4,6,4,제주도ㅋㅋ집,-30.462508,62.654022
17135,ㅎㅎ집,101866,7,4,4,1,5,7,4,제주도ㅎㅎ집,-70.140157,-85.448556
17136,ㅁㅁ집,31989,8,4,2,4,3,3,2,제주도ㅁㅁ집,25.711444,-173.759972
17137,멋진집,43846,9,2,4,6,3,4,4,제주도멋진집,-53.537799,-51.970211
17138,쿨한집,110923,7,5,2,2,4,5,4,제주도쿨한집,60.912903,15.174222
17139,힙한집,62807,4,5,4,6,3,6,1,제주도힙한집,-7.881886,-104.645577
17140,ㅋㅋ집,104350,6,5,2,1,5,3,4,제주도ㅋㅋ집,-75.548954,-132.921725
17141,ㅎㅎ집,124089,6,5,3,4,2,4,2,제주도ㅎㅎ집,79.856775,-108.952094
17142,ㅁㅁ집,75342,5,5,4,6,3,3,2,제주도ㅁㅁ집,-33.776194,-134.076985
17143,멋진집,125449,5,4,4,1,5,3,1,제주도멋진집,-3.495996,40.575036
17144,쿨한집,129193,5,2,2,3,4,4,3,제주도쿨한집,42.164267,62.955258
17145,힙한집,68631,4,3,3,1,5,3,3,제주도힙한집,84.84168,-100.942673
17146,ㅋㅋ집,49865,7,2,3,4,2,4,4,제주도ㅋㅋ집,52.449457,-78.631987
17147,ㅎㅎ집,121440,4,4,2,4,2,6,3,제주도ㅎㅎ집,66.849724,164.78095
17148,ㅁㅁ집,48489,8,2,2,5,2,7,4,제주도ㅁㅁ집,49.227559,174.116244
17149,멋진집,91491,9,4,4,1,3,7,4,제주도멋진집,-27.011853,-95.616867
17150,쿨한집,64550,4,4,4,4,5,3,1,제주도쿨한집,-4.628937,173.922303
17151,힙한집,32826,3,3,3,4,5,6,2,제주도힙한집,-15.154347,-137.797378
17152,ㅋㅋ집,67946,8,2,4,5,5,4,4,제주도ㅋㅋ집,-70.436377,168.856634
17153,ㅎㅎ집,61712,8,5,2,3,3,4,2,제주도ㅎㅎ집,-43.371831,-113.401404
17154,ㅁㅁ집,42334,8,3,3,1,4,4,1,제주도ㅁㅁ집,-45.89928,-132.008904
17155,멋진집,68822,9,5,3,5,4,2,1,제주도멋진집,-1.736197,118.464447
17156,쿨한집,88504,8,2,2,1,4,6,1,제주도쿨한집,-85.086814,124.699089
17157,힙한집,64872,3,3,2,3,4,7,3,제주도힙한집,51.801974,7.193492
17158,ㅋㅋ집,67531,8,5,2,4,5,3,3,제주도ㅋㅋ집,4.856254,148.539254
17159,ㅎㅎ집,76745,7,4,3,5,4,3,2,제주도ㅎㅎ집,39.787291,-39.371722
17160,ㅁㅁ집,123920,5,3,3,1,3,6,4,제주도ㅁㅁ집,84.155035,31.752992
17161,멋진집,45115,7,4,2,5,5,6,4,제주도멋진집,14.960029,-20.201024
17162,쿨한집,51196,4,3,4,3,4,6,2,제주도쿨한집,10.533049,-132.198848
17163,힙한집,44421,6,5,4,2,3,4,3,제주도힙한집,64.60321,36.414643
17164,ㅋㅋ집,118938,3,4,2,5,4,2,1,제주도ㅋㅋ집,-52.991501,14.75615
17165,ㅎㅎ집,116081,8,5,4,1,2,3,3,제주도ㅎㅎ집,-41.186768,29.119554
17166,ㅁㅁ집,98765,3,3,3,3,3,2,4,제주도ㅁㅁ집,60.221305,-23.425549
17167,멋진집,48645,7,5,4,6,4,6,3,제주도멋진집,-87.329912,-10.40005
17168,쿨한집,55704,5,5,4,5,5,4,4,제주도쿨한집,-74.38739,4.244707
17169,힙한집,59273,8,5,2,3,4,3,1,제주도힙한집,89.541388,55.980714
17170,ㅋㅋ집,103800,8,5,4,5,2,4,3,제주도ㅋㅋ집,48.539989,93.609756
17171,ㅎㅎ집,92339,9,4,2,2,2,4,3,제주도ㅎㅎ집,-17.549835,-139.029073
17172,ㅁㅁ집,124868,7,5,3,5,2,5,4,제주도ㅁㅁ집,-10.238627,-122.508248
17173,멋진집,99215,3,2,4,1,4,2,4,제주도멋진집,-42.488561,96.4084
17174,쿨한집,75784,8,2,4,4,5,3,2,제주도쿨한집,18.506343,-90.071573
17175,힙한집,51632,6,2,2,6,4,5,2,제주도힙한집,26.900503,12.850034
17176,ㅋㅋ집,42188,3,4,4,1,5,2,4,제주도ㅋㅋ집,-88.01532,76.301088
17177,ㅎㅎ집,56155,7,2,3,1,3,3,2,제주도ㅎㅎ집,-3.2766,79.414445
17178,ㅁㅁ집,59572,6,4,4,1,3,3,2,제주도ㅁㅁ집,-56.367517,44.471199
17179,멋진집,123342,8,5,4,2,4,6,4,제주도멋진집,9.645942,90.088678
17180,쿨한집,111498,7,4,4,2,2,5,2,제주도쿨한집,87.199674,131.437484
17181,힙한집,129167,6,5,4,1,2,7,1,제주도힙한집,-35.606799,51.1698
17182,ㅋㅋ집,119486,5,5,4,4,5,4,2,제주도ㅋㅋ집,15.038261,-136.699574
17183,ㅎㅎ집,123165,8,4,3,6,2,7,3,제주도ㅎㅎ집,69.510743,91.557762
17184,ㅁㅁ집,70497,5,3,4,1,3,6,3,제주도ㅁㅁ집,-31.682623,-97.579712
17185,멋진집,55109,8,4,3,1,3,5,4,제주도멋진집,61.398271,122.505322
17186,쿨한집,41960,4,5,3,3,4,5,1,제주도쿨한집,-32.40776,-73.35082
17187,힙한집,35430,6,2,2,6,4,2,1,제주도힙한집,-5.035252,-26.452094
17188,ㅋㅋ집,107173,8,3,2,1,5,5,3,제주도ㅋㅋ집,-76.025322,116.602558
17189,ㅎㅎ집,122292,4,5,3,5,5,2,3,제주도ㅎㅎ집,-23.247156,-27.812447
17190,ㅁㅁ집,57251,9,2,3,1,5,6,1,제주도ㅁㅁ집,45.440266,-63.569198
17191,멋진집,56323,6,3,2,4,5,7,3,제주도멋진집,-33.45631,-59.875486
17192,쿨한집,101447,6,3,4,6,2,3,1,제주도쿨한집,47.471848,162.903003
17193,힙한집,91514,7,5,2,5,5,6,4,제주도힙한집,74.846641,80.174901
17194,ㅋㅋ집,92913,4,2,3,2,5,3,1,제주도ㅋㅋ집,-48.246179,161.392593
17195,ㅎㅎ집,104261,6,5,3,5,3,4,4,제주도ㅎㅎ집,84.932347,95.365625
17196,ㅁㅁ집,129276,4,5,2,1,5,7,2,제주도ㅁㅁ집,57.030956,-96.746356
17197,멋진집,91810,3,2,2,6,2,7,2,제주도멋진집,-7.128278,173.067259
17198,쿨한집,49587,4,3,4,1,4,6,2,제주도쿨한집,30.127938,157.917994
17199,힙한집,93464,5,3,2,4,3,7,4,제주도힙한집,45.152909,-161.456578
17200,ㅋㅋ집,64482,3,4,2,1,2,5,4,제주도ㅋㅋ집,-53.349309,68.771166
17201,ㅎㅎ집,113311,5,3,4,6,4,7,3,제주도ㅎㅎ집,-62.321035,-161.77989
17202,ㅁㅁ집,33105,7,2,2,6,2,7,1,제주도ㅁㅁ집,25.781142,61.551556
17203,멋진집,79738,3,2,2,1,5,2,4,제주도멋진집,3.180113,-44.307061
17204,쿨한집,127435,8,5,2,5,3,6,3,제주도쿨한집,14.118268,47.855289
17205,힙한집,115494,5,4,3,6,3,4,3,제주도힙한집,86.246819,-136.498222
17206,ㅋㅋ집,85985,3,4,3,4,2,7,2,제주도ㅋㅋ집,-6.442435,-2.358469
17207,ㅎㅎ집,91099,5,3,4,2,3,4,3,제주도ㅎㅎ집,-69.69164,119.644396
17208,ㅁㅁ집,59034,3,4,3,3,5,6,1,제주도ㅁㅁ집,48.14923,-50.137043
17209,멋진집,105499,9,5,4,1,5,2,2,제주도멋진집,62.011513,26.430496
17210,쿨한집,36107,3,5,2,6,4,5,2,제주도쿨한집,-23.296014,49.065184
17211,힙한집,50134,6,2,4,5,3,3,2,제주도힙한집,-17.274915,-24.521623
17212,ㅋㅋ집,43523,5,3,3,6,4,2,4,제주도ㅋㅋ집,80.161141,-179.297776
17213,ㅎㅎ집,118231,3,4,3,5,5,2,2,제주도ㅎㅎ집,80.499296,-130.564408
17214,ㅁㅁ집,120701,4,2,2,2,5,4,2,제주도ㅁㅁ집,35.492243,84.822217
17215,멋진집,79822,4,4,3,4,5,5,2,제주도멋진집,88.99848,-120.504045
17216,쿨한집,64261,3,4,4,4,3,7,3,제주도쿨한집,17.847293,-44.36475
17217,힙한집,47664,4,3,3,6,4,5,2,제주도힙한집,12.017603,-22.754955
17218,ㅋㅋ집,49703,5,3,4,2,4,5,1,제주도ㅋㅋ집,77.980123,-4.647975
17219,ㅎㅎ집,60042,8,5,4,5,4,5,2,제주도ㅎㅎ집,-3.433327,157.17851
17220,ㅁㅁ집,52878,3,4,3,2,2,4,2,제주도ㅁㅁ집,-42.498271,-80.225114
17221,멋진집,37045,5,5,4,3,5,2,3,제주도멋진집,-63.396411,137.909366
17222,쿨한집,44166,4,3,2,1,2,5,4,제주도쿨한집,-3.448565,18.750769
17223,힙한집,68120,7,4,3,4,3,6,1,제주도힙한집,79.819191,-30.754992
17224,ㅋㅋ집,84122,9,4,3,2,3,7,1,제주도ㅋㅋ집,-80.042938,28.204936
17225,ㅎㅎ집,34630,3,4,3,4,3,6,4,제주도ㅎㅎ집,26.994732,40.729755
17226,ㅁㅁ집,122568,4,5,2,4,2,2,3,제주도ㅁㅁ집,-16.651284,36.634682
17227,멋진집,93487,4,3,4,5,4,7,1,제주도멋진집,-83.009329,-35.20281
17228,쿨한집,76218,6,3,4,6,3,6,2,제주도쿨한집,-48.968399,-64.650754
17229,힙한집,61143,6,4,3,4,5,3,4,제주도힙한집,29.077706,122.36593
17230,ㅋㅋ집,110727,9,4,4,4,3,2,4,제주도ㅋㅋ집,25.309606,-70.783831
17231,ㅎㅎ집,63881,3,5,3,2,4,4,1,제주도ㅎㅎ집,30.840509,-63.324115
17232,ㅁㅁ집,79736,9,3,4,2,4,3,1,제주도ㅁㅁ집,-28.457311,-82.839817
17233,멋진집,115300,3,4,4,1,2,4,1,제주도멋진집,36.088155,16.657345
17234,쿨한집,119491,3,3,2,6,3,6,2,제주도쿨한집,65.240604,-133.770265
17235,힙한집,58546,3,5,4,6,2,2,3,제주도힙한집,38.971122,116.534703
17236,ㅋㅋ집,76683,8,4,3,1,2,7,4,제주도ㅋㅋ집,-65.771961,-0.107626
17237,ㅎㅎ집,64572,4,3,2,2,4,5,4,제주도ㅎㅎ집,-7.224727,154.198902
17238,ㅁㅁ집,68410,3,4,3,1,3,2,2,제주도ㅁㅁ집,59.209581,-146.335019
17239,멋진집,112446,9,5,2,5,3,6,1,제주도멋진집,33.641386,-84.230146
17240,쿨한집,65981,7,4,3,6,2,7,1,제주도쿨한집,65.32723,-104.327025
17241,힙한집,129767,9,4,4,6,2,7,4,제주도힙한집,-1.18836,-45.52981
17242,ㅋㅋ집,33368,4,3,2,6,3,2,1,제주도ㅋㅋ집,82.511095,155.834256
17243,ㅎㅎ집,34788,5,4,4,2,4,3,4,제주도ㅎㅎ집,8.060744,-126.672041
17244,ㅁㅁ집,81478,8,5,2,6,2,3,3,제주도ㅁㅁ집,37.110543,-52.225207
17245,멋진집,74058,9,5,3,3,4,6,1,제주도멋진집,86.920104,-163.67469
17246,쿨한집,61432,9,2,4,2,2,3,1,제주도쿨한집,56.556172,88.122874
17247,힙한집,75014,7,5,4,4,5,6,1,제주도힙한집,-73.596658,-167.453643
17248,ㅋㅋ집,74289,4,4,4,3,2,7,4,제주도ㅋㅋ집,54.302575,47.444223
17249,ㅎㅎ집,49785,7,4,4,6,2,4,4,제주도ㅎㅎ집,50.50592,-58.092191
17250,ㅁㅁ집,127152,4,2,2,6,3,4,1,제주도ㅁㅁ집,7.260886,127.840124
17251,멋진집,69857,7,4,2,3,3,3,4,제주도멋진집,-1.839507,56.563128
17252,쿨한집,92557,5,3,2,5,4,2,3,제주도쿨한집,22.133105,-160.668936
17253,힙한집,39622,9,5,2,2,2,2,3,제주도힙한집,68.023742,24.563319
17254,ㅋㅋ집,101144,8,2,4,5,4,2,3,제주도ㅋㅋ집,-18.14421,-1.090438
17255,ㅎㅎ집,96250,3,2,3,2,2,6,2,제주도ㅎㅎ집,3.953633,-94.53271
17256,ㅁㅁ집,108579,8,4,3,4,2,3,1,제주도ㅁㅁ집,36.65799,44.012592
17257,멋진집,52666,4,4,4,4,3,4,1,제주도멋진집,56.875524,-86.919792
17258,쿨한집,63960,3,3,4,5,5,5,1,제주도쿨한집,-34.489242,150.707465
17259,힙한집,36543,9,3,2,2,3,5,3,제주도힙한집,-70.441082,158.241799
17260,ㅋㅋ집,75799,9,3,4,5,4,4,1,제주도ㅋㅋ집,-60.972107,33.799744
17261,ㅎㅎ집,100525,5,3,3,3,5,5,3,제주도ㅎㅎ집,-31.673275,-67.403599
17262,ㅁㅁ집,126116,7,3,4,3,2,2,1,제주도ㅁㅁ집,31.76764,72.17853
17263,멋진집,34896,3,2,4,1,4,6,4,제주도멋진집,-2.351573,28.685448
17264,쿨한집,46294,7,5,3,3,5,7,2,제주도쿨한집,-75.457131,-18.041637
17265,힙한집,83675,3,2,4,6,3,6,4,제주도힙한집,26.74464,-123.23176
17266,ㅋㅋ집,108570,3,5,4,5,2,5,4,제주도ㅋㅋ집,71.495644,-40.571593
17267,ㅎㅎ집,86664,6,2,3,4,5,6,2,제주도ㅎㅎ집,-57.36812,-43.117921
17268,ㅁㅁ집,43144,8,5,3,6,5,2,3,제주도ㅁㅁ집,14.615996,165.673955
17269,멋진집,64143,7,3,2,3,2,6,2,제주도멋진집,21.404161,66.305233
17270,쿨한집,97072,3,5,3,6,3,4,2,제주도쿨한집,13.932065,-171.687357
17271,힙한집,56245,7,2,2,2,2,5,3,제주도힙한집,12.986734,36.418545
17272,ㅋㅋ집,61497,9,4,4,6,3,6,1,제주도ㅋㅋ집,-34.820653,59.533573
17273,ㅎㅎ집,87022,6,4,2,6,4,7,2,제주도ㅎㅎ집,-2.827472,-24.267763
17274,ㅁㅁ집,108463,9,5,3,2,3,5,1,제주도ㅁㅁ집,80.343698,113.112396
17275,멋진집,63071,7,5,2,4,3,2,2,제주도멋진집,-12.406676,-57.564227
17276,쿨한집,67125,6,3,4,6,5,7,1,제주도쿨한집,-61.399188,68.993892
17277,힙한집,40339,9,3,4,2,2,4,2,제주도힙한집,81.576208,-176.751568
17278,ㅋㅋ집,97366,6,2,2,1,3,3,2,제주도ㅋㅋ집,75.941762,158.206992
17279,ㅎㅎ집,110279,6,4,3,5,2,3,2,제주도ㅎㅎ집,-42.154301,56.729847
17280,ㅁㅁ집,71952,9,2,3,3,2,3,1,제주도ㅁㅁ집,-32.159609,-157.750316
17281,멋진집,110513,4,2,4,4,2,4,1,제주도멋진집,30.069252,-122.189732
17282,쿨한집,87661,8,5,3,1,4,3,2,제주도쿨한집,88.906039,-8.275621
17283,힙한집,56131,7,3,3,5,4,3,2,제주도힙한집,35.687716,-16.497065
17284,ㅋㅋ집,92257,3,2,2,6,4,6,2,제주도ㅋㅋ집,-88.64025,24.11244
17285,ㅎㅎ집,98910,4,2,3,6,2,5,2,제주도ㅎㅎ집,8.764135,-76.926472
17286,ㅁㅁ집,34713,6,2,4,4,2,6,3,제주도ㅁㅁ집,-13.278594,8.470206
17287,멋진집,44310,9,2,3,2,3,6,1,제주도멋진집,-20.772208,-107.003067
17288,쿨한집,37189,6,5,3,3,2,5,4,제주도쿨한집,75.209006,116.953963
17289,힙한집,113939,3,3,2,2,5,2,1,제주도힙한집,-75.54779,-30.412891
17290,ㅋㅋ집,111533,6,2,4,5,3,4,1,제주도ㅋㅋ집,-40.497309,124.007062
17291,ㅎㅎ집,115996,9,4,2,6,3,7,3,제주도ㅎㅎ집,-57.785294,80.125008
17292,ㅁㅁ집,32741,6,2,2,4,2,5,1,제주도ㅁㅁ집,-75.250172,-48.534788
17293,멋진집,42692,3,2,4,5,2,6,4,제주도멋진집,15.432557,124.639371
17294,쿨한집,64879,3,2,2,4,3,6,2,제주도쿨한집,-22.418611,112.575449
17295,힙한집,123967,7,5,4,5,2,4,2,제주도힙한집,-28.58935,61.349606
17296,ㅋㅋ집,59457,8,5,4,3,2,4,1,제주도ㅋㅋ집,22.634148,-16.074019
17297,ㅎㅎ집,36290,6,4,4,5,3,7,2,제주도ㅎㅎ집,-86.515771,73.415342
17298,ㅁㅁ집,105782,4,5,3,6,4,7,2,제주도ㅁㅁ집,46.350479,168.61845
17299,멋진집,56987,6,4,3,2,3,3,2,제주도멋진집,16.77675,-64.562149
17300,쿨한집,70931,3,2,2,3,5,5,1,제주도쿨한집,-88.057172,146.876218
17301,힙한집,113904,9,5,2,5,3,7,4,제주도힙한집,17.258473,55.631151
17302,ㅋㅋ집,83018,3,5,2,1,4,3,4,제주도ㅋㅋ집,75.211208,-85.007603
17303,ㅎㅎ집,61315,3,3,4,4,2,7,1,제주도ㅎㅎ집,43.390087,2.358325
17304,ㅁㅁ집,64558,9,4,3,6,2,3,1,제주도ㅁㅁ집,-6.200997,-73.474722
17305,멋진집,101864,6,3,4,5,5,6,4,제주도멋진집,60.433717,138.569698
17306,쿨한집,37818,3,2,2,2,5,2,2,제주도쿨한집,89.438362,160.516068
17307,힙한집,115441,9,2,3,5,4,6,2,제주도힙한집,-18.859799,-70.534086
17308,ㅋㅋ집,96004,4,4,3,1,5,7,1,제주도ㅋㅋ집,27.305611,122.930437
17309,ㅎㅎ집,76286,3,5,2,5,5,2,4,제주도ㅎㅎ집,-45.832268,-89.55058
17310,ㅁㅁ집,53376,6,4,4,1,3,3,3,제주도ㅁㅁ집,-56.121785,-154.668595
17311,멋진집,73997,6,4,4,4,3,5,2,제주도멋진집,-81.493036,-124.745657
17312,쿨한집,64490,9,5,2,4,3,2,4,제주도쿨한집,-73.682748,87.921642
17313,힙한집,70350,5,3,4,3,5,3,3,제주도힙한집,72.697594,-112.684023
17314,ㅋㅋ집,93719,6,3,4,4,5,2,3,제주도ㅋㅋ집,25.615981,124.618898
17315,ㅎㅎ집,47316,9,4,4,3,4,4,3,제주도ㅎㅎ집,-19.8994,48.338664
17316,ㅁㅁ집,47318,6,4,3,3,2,6,4,제주도ㅁㅁ집,2.341206,130.944509
17317,멋진집,40651,4,3,2,1,2,5,2,제주도멋진집,33.379584,22.154205
17318,쿨한집,73062,6,3,2,1,5,6,3,제주도쿨한집,39.097296,-50.468856
17319,힙한집,124156,8,5,2,3,5,6,4,제주도힙한집,-35.851471,-167.037106
17320,ㅋㅋ집,128865,4,2,4,4,3,3,2,제주도ㅋㅋ집,-74.227074,-5.560948
17321,ㅎㅎ집,60972,5,3,3,5,3,4,4,제주도ㅎㅎ집,38.027585,-113.324218
17322,ㅁㅁ집,108980,9,5,2,4,2,7,3,제주도ㅁㅁ집,31.660875,88.778506
17323,멋진집,76921,3,3,3,4,5,6,1,제주도멋진집,-24.257299,-107.789218
17324,쿨한집,51883,4,4,2,1,4,5,3,제주도쿨한집,-11.293651,-51.933141
17325,힙한집,126387,4,2,4,5,4,3,4,제주도힙한집,71.099857,-155.754341
17326,ㅋㅋ집,90577,8,3,3,4,4,7,1,제주도ㅋㅋ집,60.037117,15.120914
17327,ㅎㅎ집,111026,3,3,3,1,4,5,1,제주도ㅎㅎ집,-65.585187,126.230539
17328,ㅁㅁ집,117043,7,5,2,6,2,3,4,제주도ㅁㅁ집,-8.280514,-64.95524
17329,멋진집,105755,3,4,2,1,3,4,4,제주도멋진집,-67.899489,126.66828
17330,쿨한집,36255,3,5,2,2,5,5,1,제주도쿨한집,39.090175,98.090401
17331,힙한집,33057,4,4,2,4,2,5,4,제주도힙한집,20.485935,95.167054
17332,ㅋㅋ집,70403,8,5,3,4,3,6,2,제주도ㅋㅋ집,-55.678964,44.038436
17333,ㅎㅎ집,76508,5,4,2,3,5,2,4,제주도ㅎㅎ집,34.503502,-151.937735
17334,ㅁㅁ집,124820,5,4,4,1,2,4,4,제주도ㅁㅁ집,-87.071417,-62.411034
17335,멋진집,115987,3,2,4,6,2,3,2,제주도멋진집,13.640778,75.128076
17336,쿨한집,47958,5,2,3,6,3,4,1,제주도쿨한집,4.153779,-23.48547
17337,힙한집,112008,3,2,4,3,3,7,2,제주도힙한집,-68.426822,-164.189764
